1.3946
0.92864
0.64516
0.084718
0.096123
0.091235
0.068426
0.45943
0.88791
0.9205
0.87162
1.0736
0.96285
0.95145
1.0541
0.87488
0.46106
0.43662
0.43011
0.33236
0.34702
0.39915
0.50016
0.30466
0.014663
2.2222
0.29814
0.33399
0.47735
0.8928
1.0378
0.98892
0.97426
1.1861
1.1714
1.2072
1.2121
0.32747
0.46595
1.5461
1.6259
