0.86999,0.86673,0.65657,0.6419,0.78527,1.2349,1.6325,1.6993,1.6227,2.0202,2.7647,2.465,1.942,1.6716,1.6504,1.6373,1.5673,1.1095,0.91561,0.84392,0.62235,0.61584,0.55067,0.49039,0.67612,0.79993,0.74454,0.71522,0.4187,0.35679,0.42196,0.48387,0.37634,0.42522,0.31118,0.35028,0.40404,0.6028,0.4073,0.52949,0.5637
0.78038,0.78853,0.58651,0.62887,0.97752,1.2138,1.3148,2.0528,1.8442,2.3477,2.5839,2.9228,1.7498,1.248,1.3506,1.5135,1.4728,1.2903,1.2398,1.1632,1.0248,0.9319,0.65982,0.37797,0.74291,0.84555,0.86836,0.91561,0.66634,0.56207,0.35028,0.35842,0.33724,0.37797,0.43988,0.39752,0.50994,0.34865,0.39752,0.61095,0.4741
0.79831,0.79993,0.72173,0.94005,1.1339,1.4386,1.5738,1.6406,2.2027,2.4031,2.6132,2.491,2.2841,1.3702,1.419,1.6031,1.494,1.1893,1.4027,1.4484,1.4207,1.1437,0.99544,0.49528,0.81623,0.89443,0.96937,1.0329,0.76409,0.51157,0.34702,0.46106,0.5637,0.40404,0.435,0.41707,0.39264,0.65657,0.45292,0.49202,0.56533
0.75269,0.90257,0.61258,0.78853,1.103,1.3799,1.854,2.1978,2.0854,2.3021,2.9374,2.6409,2.5758,1.6145,1.8263,2.0414,1.7188,1.7058,1.45,1.5689,1.3799,1.3327,1.2529,1.2317,0.77061,1.0117,0.86836,0.87488,0.26719,0.54904,0.58325,0.42359,0.56044,0.43174,0.33073,0.4578,0.32584,0.45943,0.63702,0.35354,0.35516
0.7364,0.83904,0.73314,1.0052,1.059,1.2463,1.6292,1.6846,1.7742,1.9485,2.5106,2.4601,2.1994,1.8491,2.1017,1.9306,1.709,1.5575,1.7384,1.5005,1.5119,1.6162,1.5738,1.1926,0.58488,0.64842,0.60932,0.51483,0.77061,0.49039,0.37146,0.50179,0.32258,0.7592,0.4073,0.37309,0.5637,0.46595,0.44314,0.40893,0.42196
0.72662,0.74454,0.8537,0.80971,1.1355,1.3962,1.7481,1.8182,1.6096,2.2483,2.5432,2.5758,2.3053,1.9648,2.0658,1.9045,1.4858,1.4516,1.6357,1.4158,1.3881,1.4255,1.4207,1.6716,1.2952,1.1926,1.1209,0.92864,0.67937,0.40567,0.34376,0.49039,0.44151,0.67775,0.40078,0.44803,0.435,0.60443,0.33724,0.31118,0.45292
0.6419,0.681,0.67123,0.97589,1.0899,1.8605,1.6096,1.8491,1.9029,2.1326,2.5122,2.6735,2.2646,2.1342,2.0039,1.8573,1.4989,1.3962,1.4809,1.5608,1.5689,1.3702,1.2675,1.538,1.0899,1.2056,0.9042,0.78527,0.42196,0.42685,0.41544,0.42196,0.33561,0.40893,0.4464,0.34539,0.46921,0.39101,0.36168,0.31118,0.61421
0.98566,0.99055,0.6419,0.66471,1.0297,1.6178,1.9355,1.9485,1.8475,2.2173,2.5676,2.5627,2.478,2.2613,1.8882,1.9583,1.6634,1.4614,1.5396,1.4272,1.6357,1.683,1.4109,1.2349,0.91235,1.0101,1.059,1.1942,0.29977,0.37797,0.33887,0.29977,0.40567,0.51971,0.3405,0.3796,0.435,0.39264,0.45129,0.50994,0.51808
0.67123,0.76409,0.66145,0.71033,1.0231,1.5608,1.9534,1.9469,2.0593,2.2988,2.5155,2.7631,2.3151,2.1228,2.0837,1.9192,1.841,1.6194,1.854,1.6797,1.5461,1.4728,1.4532,0.77061,1.0459,0.84555,0.8537,0.4741,0.57836,0.27859,0.61421,0.57511,0.57185,0.39752,0.48387,0.55881,0.37146,0.35028,0.50342,0.5637,0.42522
0.75432,1.1274,0.99707,1.1111,1.2023,1.5608,2.0332,2.0919,1.8605,1.9192,2.7729,2.6474,2.2972,1.955,1.8915,2.289,1.9062,1.8671,2.0903,1.7644,1.7726,1.5298,1.23,1.0769,1.1746,1.1893,1.3196,1.0459,1.0443,0.83089,0.59303,0.41056,0.39752,0.56859,0.42685,0.3405,0.40567,0.42196,0.69241,0.91398,0.39427
0.7364,0.8928,0.72988,1.1893,1.1893,1.2968,1.8622,1.8622,1.999,1.8915,2.1945,2.4031,2.3509,2.1994,2.1913,2.32,2.2239,2.0218,2.2206,1.6487,1.3327,1.3115,0.9596,1.1812,1.1861,1.116,1.0818,1.2219,0.78201,0.7592,0.51645,0.4578,0.62561,0.48224,0.41544,0.58977,0.52949,0.42196,0.59954,0.5914,0.47572
0.74454,0.87651,0.74617,1.3229,1.0443,1.3408,2.2304,1.81,2.0854,2.2744,2.0658,2.4992,2.4487,2.2418,1.8654,2.1864,2.4031,1.7937,1.6373,1.217,1.4418,1.1307,1.0639,0.84718,0.72173,0.90257,0.75432,0.84718,0.66797,0.26882,0.58814,0.35679,0.43988,0.37797,0.50505,0.39915,0.5523,0.54741,0.71033,0.65331,0.46758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
